Namespace,Code,Interaction,Communication,Process,Effort,,,,,,,,,,,,,,,,,,,
UISettingsHelper,"public void SwitchQualitySetting()
{
    playerGameSettings.SwtichSetting(PlayerGameSettings.UserGameSettingEnum.quality);

    if (quality_highBtn.gameObject.activeSelf)
    {
        quality_highBtn.gameObject.SetActive(false);
        quality_lowBtn.gameObject.SetActive(true);
    }
    else
    {
        quality_highBtn.gameObject.SetActive(true);
        quality_lowBtn.gameObject.SetActive(false);
    }
}",2.00,0.00,6.00,0.50,,,,,,,,,,,,,,,,,,,
UiBuildingsBar,"private void Awake()
{
    gridBuildingSystem = GridBuildingSystem.Instance;
    farmlandGridBuildingSystem = FarmlandGridBuildingSystem.Instance;
}",0.00,0.00,2.00,0.01,,,,,,,,,,,,,,,,,,,
UiBuildingsBar,"private void onBaseExpanderButtonClicked()
{
    if (openHolder1.style.display == DisplayStyle.Flex)
    {
        openHolder1.style.display = DisplayStyle.None;
    }
    else
    {
        openHolder1.style.display = DisplayStyle.Flex;
    }

    openHolder2.style.display = DisplayStyle.None;
    openHolder3.style.display = DisplayStyle.None;
    openHolder4.style.display = DisplayStyle.None;
}",2.00,0.00,6.00,0.70,,,,,,,,,,,,,,,,,,,
UiBuildingsBar,"private void onfactoriesExpanderButtonClicked()
{
    if (openHolder2.style.display == DisplayStyle.Flex)
    {
        openHolder2.style.display = DisplayStyle.None;
    }
    else
    {
        openHolder2.style.display = DisplayStyle.Flex;
    }

    openHolder1.style.display = DisplayStyle.None;
    openHolder3.style.display = DisplayStyle.None;
    openHolder4.style.display = DisplayStyle.None;
}",2.00,0.00,6.00,0.70,,,,,,,,,,,,,,,,,,,
UiBuildingsBar,"private void onUtilsExpanderButtonClicked()
{
    if (openHolder3.style.display == DisplayStyle.Flex)
    {
        openHolder3.style.display = DisplayStyle.None;
    }
    else
    {
        openHolder3.style.display = DisplayStyle.Flex;
    }

    openHolder1.style.display = DisplayStyle.None;
    openHolder2.style.display = DisplayStyle.None;
    openHolder4.style.display = DisplayStyle.None;
}",2.00,0.00,6.00,0.70,,,,,,,,,,,,,,,,,,,
UiBuildingsBar,"private void onEnergyExpanderButtonClicked()
{
    if (openHolder4.style.display == DisplayStyle.Flex)
    {
        openHolder4.style.display = DisplayStyle.None;
    }
    else
    {
        openHolder4.style.display = DisplayStyle.Flex;
    }

    openHolder1.style.display = DisplayStyle.None;
    openHolder2.style.display = DisplayStyle.None;
    openHolder3.style.display = DisplayStyle.None;
}",2.00,0.00,6.00,0.70,,,,,,,,,,,,,,,,,,,
UiBuildingsBar,"private void onFarmlandFarmExpanderButtonClicked()
{
    if (openHolder1Farm.style.display == DisplayStyle.Flex)
    {
        openHolder1Farm.style.display = DisplayStyle.None;
    }
    else
    {
        openHolder1Farm.style.display = DisplayStyle.Flex;
    }
    // and close other open holder style to none if any exist
}",2.00,0.00,6.00,0.70,,,,,,,,,,,,,,,,,,,
UiBuildingsBar,"public void SetHQVisibilityNone()
{
    Holder1BuildingButton1.style.display = DisplayStyle.None;
}",2.00,0.00,1.00,0.08,,,,,,,,,,,,,,,,,,,
UiBuildingsBar,"private void onBuildingButton1Clicked()
{
    gridBuildingSystem.SetSelectedPlacedObjectTypeSO(5);
}",2.00,0.00,1.00,0.08,,,,,,,,,,,,,,,,,,,
UiBuildingsBar,"private void onBuildingButton2Clicked()
{
    gridBuildingSystem.SetSelectedPlacedObjectTypeSO(4);
}",2.00,0.00,1.00,0.08,,,,,,,,,,,,,,,,,,,
UiBuildingsBar,"private void onBuildingButton3Clicked()
{
    gridBuildingSystem.SetSelectedPlacedObjectTypeSO(6);
}",2.00,0.00,1.00,0.08,,,,,,,,,,,,,,,,,,,
UiBuildingsBar,"private void onBuildingButton4Clicked()
{
    gridBuildingSystem.SetSelectedPlacedObjectTypeSO(9);
}",2.00,0.00,1.00,0.08,,,,,,,,,,,,,,,,,,,
UiBuildingsBar,"private void onBuildingButton5Clicked()
{
    gridBuildingSystem.SetSelectedPlacedObjectTypeSO(0);
}",2.00,0.00,1.00,0.08,,,,,,,,,,,,,,,,,,,
UiBuildingsBar,"private void onBuildingButton6Clicked()
{
    gridBuildingSystem.SetSelectedPlacedObjectTypeSO(1);
}",2.00,0.00,1.00,0.08,,,,,,,,,,,,,,,,,,,
UiBuildingsBar,"private void onBuildingButton7Clicked()
{
    gridBuildingSystem.SetSelectedPlacedObjectTypeSO(2);
}",2.00,0.00,1.00,0.08,,,,,,,,,,,,,,,,,,,
UiBuildingsBar,"private void onBuildingButton8Clicked()
{
    gridBuildingSystem.SetSelectedPlacedObjectTypeSO(3);
}",2.00,0.00,1.00,0.08,,,,,,,,,,,,,,,,,,,
UiBuildingsBar,"private void onBuildingButton9Clicked()
{
    gridBuildingSystem.SetSelectedPlacedObjectTypeSO(7);
}",2.00,0.00,1.00,0.08,,,,,,,,,,,,,,,,,,,
UiBuildingsBar,"private void onBuildingButton10Clicked()
{
    gridBuildingSystem.SetSelectedPlacedObjectTypeSO(10);
}",2.00,0.00,1.00,0.08,,,,,,,,,,,,,,,,,,,
UiBuildingsBar,"private void onBuildingButton11Clicked()
{
    gridBuildingSystem.SetSelectedPlacedObjectTypeSO(11);
}",2.00,0.00,1.00,0.08,,,,,,,,,,,,,,,,,,,
UiBuildingsBar,"private void onBuildingButton12Clicked()
{
    gridBuildingSystem.SetSelectedPlacedObjectTypeSO(8);
}",2.00,0.00,1.00,0.08,,,,,,,,,,,,,,,,,,,
UiBuildingsBar,"private void onBuildingButton13Clicked()
{
    gridBuildingSystem.SetSelectedPlacedObjectTypeSO(12);
}",2.00,0.00,1.00,0.08,,,,,,,,,,,,,,,,,,,
UiBuildingsBar,"private void onBuildingButton14Clicked()
{
    gridBuildingSystem.SetSelectedPlacedObjectTypeSO(13);
}",2.00,0.00,1.00,0.08,,,,,,,,,,,,,,,,,,,
UiBuildingsBar,"private void onBuildingButton15Clicked()
{
    gridBuildingSystem.SetSelectedPlacedObjectTypeSO(14);
}",2.00,0.00,1.00,0.08,,,,,,,,,,,,,,,,,,,
UiBuildingsBar,"private void onBuildingButton16Clicked()
{
    gridBuildingSystem.SetSelectedPlacedObjectTypeSO(15);
}",2.00,0.00,1.00,0.08,,,,,,,,,,,,,,,,,,,
UiBuildingsBar,"private void onBuildingButton17Clicked()
{
    gridBuildingSystem.SetSelectedPlacedObjectTypeSO(16);
}",2.00,0.00,1.00,0.08,,,,,,,,,,,,,,,,,,,
UiBuildingsBar,"private void onBuildingButton18Clicked()
{
    gridBuildingSystem.SetSelectedPlacedObjectTypeSO(17);
}",2.00,0.00,1.00,0.08,,,,,,,,,,,,,,,,,,,
UiBuildingsBar,"private void onBuildingButton19Clicked()
{
    gridBuildingSystem.SetSelectedPlacedObjectTypeSO(18);
}",2.00,0.00,1.00,0.08,,,,,,,,,,,,,,,,,,,
UiBuildingsBar,"private void onBuildingButton20Clicked()
{
    gridBuildingSystem.SetSelectedPlacedObjectTypeSO(19);
}",2.00,0.00,1.00,0.08,,,,,,,,,,,,,,,,,,,
UiBuildingsBar,"private void onBuildingButton21Clicked()
{
    gridBuildingSystem.SetSelectedPlacedObjectTypeSO(20);
}",2.00,0.00,1.00,0.08,,,,,,,,,,,,,,,,,,,
UiBuildingsBar,"private void onBuildingButton22Clicked()
{
    gridBuildingSystem.SetSelectedPlacedObjectTypeSO(21);
}",2.00,0.00,1.00,0.08,,,,,,,,,,,,,,,,,,,
UiBuildingsBar,"public void OpenCityBuildingBar()
{
    bottomContainer.style.display = DisplayStyle.Flex;
    bottomFarmContainer.style.display = DisplayStyle.None;
}",2.00,0.00,2.00,0.15,,,,,,,,,,,,,,,,,,,
UiBuildingsBar,"public void OpenFarmBuildingBar()
{
    bottomContainer.style.display = DisplayStyle.None;
    bottomFarmContainer.style.display = DisplayStyle.Flex;
}",2.00,0.00,2.00,0.15,,,,,,,,,,,,,,,,,,,
UiBuildingsBar,"// farm build buttons
public void onFarmlandFarmButtonClicked()
{
    farmlandGridBuildingSystem.SetSelectedPlacedObjectTypeSO(0);
}",2.00,0.00,1.00,0.10,,,,,,,,,,,,,,,,,,,
UiLeader,"private void Awake()
{
    leaderManager = Leader.Instance;
}",0.00,0.00,1.00,0.01,,,,,,,,,,,,,,,,,,,
UiLeader,"private void OnEnable()
{
    uiDoc = GetComponent<UIDocument>();
    root = uiDoc.rootVisualElement;

    VisualElement bottomContainer = root.Q<VisualElement>(""bottomContainer"");
    VisualElement bottomRightCircle = root.Q<VisualElement>(""bottomRightCircle"");

    baskanLvl = bottomRightCircle.Q<GroupBox>(""levelHolder"").Q<Label>(""lvlValue"");

    xpCurrent = bottomRightCircle.Q<GroupBox>(""infoHolder"").Q<Label>(""baskanXpCurrent"");
    xpNext = bottomRightCircle.Q<GroupBox>(""infoHolder"").Q<Label>(""baskanXpNext"");

}",0.00,0.00,16.00,0.20,,,,,,,,,,,,,,,,,,,
UiLeader,"private void FixedUpdate()
{
    baskanLvl.text = leaderManager.GetLeaderLevel().ToString();

    xpCurrent.text = leaderManager.GetLeaderExp().ToString();
    xpNext.text = leaderManager.GetNextXpRequired().ToString();
}",0.00,0.00,9.00,0.07,,,,,,,,,,,,,,,,,,,
UiNotification,"void OnEnable()
{
    placedObject_Done = null;
    uiDoc = GetComponent<UIDocument>();
    root = uiDoc.rootVisualElement;

    root.style.display = DisplayStyle.None;

    VisualElement middleLeftContainer = root.Q<VisualElement>(""middleLeftContainer"");

    closeButton = middleLeftContainer.Q<VisualElement>(""containerCloseHolder"").Q<Button>(""closeButton"");

    topHeadName = middleLeftContainer.Q<GroupBox>(""topHeadHolder"").Q<Label>(""headLabel"");
    topHeadDetailsHolder = middleLeftContainer.Q<GroupBox>(""topHeadDetailsHolder"");
    detailsLabel = topHeadDetailsHolder.Q<Label>(""detailsLabel"");


    closeButton.RegisterCallback<ClickEvent>(e => CloseDetailsUi());
}",0.00,0.00,17.00,0.25,,,,,,,,,,,,,,,,,,,
UiNotification,"public void ChangeWhichObjectToSetDetails(PlacedObject_Done placedObjectDone, string headText, string detailsText)
{
    // placedObjectDone might be used for notification sender building or related data
    topHeadName.text = headText;
    detailsLabel.text = detailsText;
    OpenDetailsUi();
}",2.00,0.00,3.00,0.10,,,,,,,,,,,,,,,,,,,
UiNotification,"private void OpenDetailsUi()
{
    root.style.display = DisplayStyle.Flex;
}",2.00,0.00,1.00,0.01,,,,,,,,,,,,,,,,,,,
UiNotification,"private void CloseDetailsUi()
{
    root.style.display = DisplayStyle.None;
}",2.00,0.00,1.00,0.01,,,,,,,,,,,,,,,,,,,
UiTopResources,"private void Awake()
{
    holder = RawResource.Instance;
    utilitiesManager = Utilities.Instance;
    seedManager = SeedResource.Instance;
}",0.00,0.00,3.00,0.02,,,,,,,,,,,,,,,,,,,
UiTopResources,"private void addFoodDebug()
{
    seedManager.increaseRegularSeedAmount(1);
}",2.00,0.00,1.00,0.02,,,,,,,,,,,,,,,,,,,
UiTopResources,"private void OpenMarketSeed()
{
    marketFull.style.display = DisplayStyle.Flex;
}",2.00,0.00,1.00,0.02,,,,,,,,,,,,,,,,,,,
UiTopResources,"private void CloseMarketSeed()
{
    marketFull.style.display = DisplayStyle.None;
}",2.00,0.00,1.00,0.02,,,,,,,,,,,,,,,,,,,
UiTopResources,"private void BuyNormalSeed()
{
    Vector3 mousePosition = Mouse3D.GetMouseWorldPosition();
    if (holder.TryConsumeYP(1000000))
    {
        addFoodDebug();
    }
    else
    {
    }

}",2.00,0.00,4.00,0.05,,,,,,,,,,,,,,,,,,,
UiTopResources,"private void ActivateBoost(Utilities.UtilsTypes type)
{
    var hasEnoughRes = holder.TryConsumeYP(10000);
    if (hasEnoughRes) { utilitiesManager.AddBoostUtils(type); }
}",0.00,0.00,3.00,0.03,,,,,,,,,,,,,,,,,,,
UiTopResources,"private void Update()
{
    ypButton.text = holder.getYp().ToString(""F0"");
    cementButton.text = holder.getCement().ToString(""F0"");
    wireButton.text = holder.getWire().ToString(""F0"");
    mechPartButton.text = holder.getMechanicalPart().ToString(""F0"");
    chemButton.text = holder.getChemical().ToString(""F0"");
    foodButton.text = holder.getFood().ToString(""F0"");

    electricLabel.text = utilitiesManager.GetAllElectricConsumption().ToString(""F1"") + "" / "" + utilitiesManager.GetElectricCap().ToString(""F0"");
    kanalizasyonLabel.text = utilitiesManager.GetAllWaterWasteConsumption().ToString(""F1"") + "" / "" + utilitiesManager.GetWaterWasteCap().ToString(""F0"");
    suLabel.text = utilitiesManager.GetWaterInStrg().ToString(""F1"") + "" / "" + utilitiesManager.GetWaterStrgCap().ToString(""F0"");

    suConsumptionLabel.text = utilitiesManager.GetUiWaterConsumption().ToString(""F1"");
    suProductionLabel.text = utilitiesManager.GetUiWaterProduction().ToString(""F1"");

    normalSeedCountLabel.text = seedManager.getRegularSeedAmount().ToString();
    preSeedCountLabel.text = seedManager.getPremiumSeedAmount().ToString();
}",0.00,0.00,26.00,0.50,,,,,,,,,,,,,,,,,,,
AchievementsManager,"private void Awake()
{
    if (Instance == null)
    {
        Instance = this;
    }
    else if (Instance != this)
    {
        Destroy(gameObject);
    }
}",0.00,0.00,3.00,0.01,,,,,,,,,,,,,,,,,,,
AchievementsManager,"private void Start()
{
    Debug.Log(""AchievementsManager Start"");
    achievementsInfo = AchievementsInfo.Instance;
    resourceManager = RawResource.Instance;
    saveManager = SaveManager.Instance;
    buildingsManager = BuildingsManager.Instance;
    _mainCamera = Camera.main;

    StartCoroutine(InitializeDelayedAtStart());
    StartCoroutine(DelayedExclamationMarkAtStart());

    // ach anim
    Init();
}",0.00,0.00,11.00,0.10,,,,,,,,,,,,,,,,,,,
AchievementsManager,"public void AddPoint(int point, bool isLoad = false)
{
    // if from load only add
    if (isLoad) { AddPointOnly(point); return; }
    // else

    AddPointOnly(point);

    // check if exc mark should visible
    DetermineIfExclamationMarkOnAchShouldBeVisibleOnAnyChange();
}",0.00,0.00,4.00,0.20,,,,,,,,,,,,,,,,,,,
AchievementsManager,"private int GetClaimableAchCount()
{
    var claimableCount = 0;
    var ach = achievementsInfo.myDeserializedAchievementsRootClass;
    for (int i = 0; i < ach.Count; i++)
    {
        if (ach[i].requiredPoints < achievementPoint)
        {
            claimableCount++;
        }
    }
    return claimableCount;
}",0.00,0.00,5.00,0.15,,,,,,,,,,,,,,,,,,,
AchievementsManager,"private void DetermineIfExclamationMarkOnAchShouldBeVisibleOnAnyChange()
{
    var claimableCount = GetClaimableAchCount();
    var claimedCount = claimedAchievementsLevelList.Count;
    if (claimedCount < claimableCount)
    {
        // there are achievements that can be claimable
        // exc mark visible
        achievementsNewExclamationMarkOnNewAch.gameObject.SetActive(true);
    }
    else
    {
        // there are no achievements that can be claimable
        // exc mark non-visible
        achievementsNewExclamationMarkOnNewAch.gameObject.SetActive(false);
    }
}",0.00,0.00,8.00,0.30,,,,,,,,,,,,,,,,,,,
AchievementsManager,private void AddPointOnly(int point) { achievementPoint += point; },0.00,0.00,1.00,0.02,,,,,,,,,,,,,,,,,,,
AchievementsManager,"public void CloseAchievementsHolder()
{
    audioManager.Play_defaultButtonClick();
    //achievementsTransform.gameObject.SetActive(false);
    UIBoxAnimate.UI_Anim_OnClose(achievementsTransform);
}",2.00,0.00,2.00,0.20,,,,,,,,,,,,,,,,,,,
AchievementsManager,"public void OpenAchievementsHolder()
{
    audioManager.Play_defaultButtonClick();
    T_pointAmount.GetComponent<TextMeshProUGUI>().text = achievementPoint.ToString();

    buildingsManager.DisableAnyGhostWhileBuildingOnHolderOpen();

    var ach = achievementsInfo.myDeserializedAchievementsRootClass;

    // foreach list of achievement if points is not enough
    // set text to reach 600 point etc
    for (int i = 1; i < achievemtBtnTextTransforms.Count + 1; i++)
    {
        if (ach[i - 1].requiredPoints > achievementPoint)
        {
            achievemtBtnTextTransforms[i - 1].text = ach[i - 1].requiredPoints.ToString() + "" "" + GetCorrectLangugeString_ForAchievements(""Points required"");
        }
        else
        {
            achievemtBtnTextTransforms[i - 1].text = GetCorrectLangugeString_ForAchievements(""Claim"");
        }
    }

    // foreach activated list
    // make text claimed
    foreach (var index in claimedAchievementsLevelList)
    {
        //Debug.Log(""index: "" + index);
        achievemtBtnTextTransforms[index - 1].text = GetCorrectLangugeString_ForAchievements(""Claimed"");
    }

    //achievementsTransform.gameObject.SetActive(true);
    UIBoxAnimate.UI_Anim_OnOpen(achievementsTransform);
}",2.00,0.00,14.00,0.50,,,,,,,,,,,,,,,,,,,
AchievementsManager,public List<int> GetAchievementsLevelList() { return claimedAchievementsLevelList; },0.00,0.00,1.00,0.03,,,,,,,,,,,,,,,,,,,
AchievementsManager,public void SetAchievementListOnly(List<int> list) { claimedAchievementsLevelList = list; },0.00,0.00,1.00,0.03,,,,,,,,,,,,,,,,,,,
AchievementsManager,"public void SetAchievementListMain(List<int> list)
{
    SetAchievementListOnly(list);
}",0.00,0.00,1.00,0.03,,,,,,,,,,,,,,,,,,,
AchievementsManager,"public void AddToClaimedList(int level)
{
    if (claimedAchievementsLevelList.Contains(level)) { return; }
    claimedAchievementsLevelList.Add(level);
}",0.00,0.00,2.00,0.10,,,,,,,,,,,,,,,,,,,
AchievementsManager,"public void ClaimeAAchievement(int level)
{
    if (claimedAchievementsLevelList.Contains(level)) { return; }

    // check if required points is satisfied
    if (CheckPointsRequirement(level))
    {
        // add res and gc, pc
        // if there are space available
        var ach = achievementsInfo.myDeserializedAchievementsRootClass[level - 1];

        //resourceManager.IncreaseRawResources_BypassCapacity(ach.award.allRawRes, ach.award.allRawRes, ach.award.allRawRes, ach.award.allRawRes, ach.award.gc);
        resourceManager.IncreaseRawResources_BypassCapacity(resourceManager.getCementCap() * 0.2f, resourceManager.getWireCap() * 0.2f, resourceManager.getChemicalCap() * 0.2f, resourceManager.getMechanicalPartCap() * 0.2f, ach.award.gc);

        AddToClaimedList(level);

        DetermineIfExclamationMarkOnAchShouldBeVisibleOnAnyChange();

        saveManager.SaveStartMainCallback();
    }

    OpenAchievementsHolder();
}",0.00,0.00,13.00,1.00,,,,,,,,,,,,,,,,,,,
